country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-02-2025 17:00:00,12.938539,77.590100,CO,13,72
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-02-2025 17:00:00,13.003872,77.664217,NH3,3,3
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-02-2025 17:00:00,13.003872,77.664217,SO2,8,9
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-02-2025 17:00:00,14.475800,75.905200,SO2,5,12
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",14-02-2025 17:00:00,15.459706,75.008381,PM10,63,75
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-02-2025 17:00:00,11.55358,76.55521,NO2,23,40
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-02-2025 17:00:00,13.428828,77.731418,SO2,4,16
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-02-2025 17:00:00,12.9135218,77.5950804,OZONE,26,27
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-02-2025 17:00:00,13.029152,77.585901,SO2,5,15
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-02-2025 17:00:00,8.5149093,76.9435879,PM2.5,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",14-02-2025 17:00:00,8.5149093,76.9435879,CO,18,40
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",14-02-2025 17:00:00,10.532400,76.215900,PM10,48,59
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",14-02-2025 17:00:00,10.532400,76.215900,SO2,1,7
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",14-02-2025 17:00:00,10.532400,76.215900,OZONE,30,31
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",14-02-2025 17:00:00,23.264759,77.381568,NH3,2,5
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",14-02-2025 17:00:00,23.264759,77.381568,SO2,8,43
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",14-02-2025 17:00:00,23.210494,77.425409,PM2.5,17,174
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-02-2025 17:00:00,26.203442,78.193251,PM10,23,161
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",14-02-2025 17:00:00,26.259242,78.216432,NO2,8,68
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",14-02-2025 17:00:00,26.259242,78.216432,SO2,17,21
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",14-02-2025 17:00:00,26.200388,78.147714,PM10,40,164
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",14-02-2025 17:00:00,26.200388,78.147714,NH3,2,2
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",14-02-2025 17:00:00,26.200388,78.147714,SO2,13,19
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",14-02-2025 17:00:00,26.200388,78.147714,CO,9,104
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",14-02-2025 17:00:00,23.210494,77.425409,CO,4,56
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",14-02-2025 17:00:00,23.233584,77.400574,CO,30,88
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",14-02-2025 17:00:00,23.81748678,79.446246,CO,21,24
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",14-02-2025 17:00:00,22.9682591,76.064118,PM2.5,21,78
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",14-02-2025 17:00:00,26.203442,78.193251,PM2.5,NA,NA
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",14-02-2025 17:00:00,23.8640158,78.80289321,CO,28,104
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",14-02-2025 17:00:00,24.58434363,80.8549414,PM2.5,46,49
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",14-02-2025 17:00:00,24.58434363,80.8549414,OZONE,14,23
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",14-02-2025 17:00:00,24.108970,82.645580,NO2,36,86
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",14-02-2025 17:00:00,24.108970,82.645580,OZONE,44,95
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",14-02-2025 17:00:00,23.142888,79.916147,OZONE,7,79
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",14-02-2025 17:00:00,23.218135,79.957770,PM10,39,153
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",14-02-2025 17:00:00,23.218135,79.957770,NO2,20,109
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-02-2025 17:00:00,23.50016,80.23284,NO2,33,100
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-02-2025 17:00:00,23.50016,80.23284,SO2,20,136
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",14-02-2025 17:00:00,23.50016,80.23284,CO,31,114
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",14-02-2025 17:00:00,22.6780,75.8559,OZONE,5,34
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",14-02-2025 17:00:00,22.7084,75.8815,OZONE,10,17
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",14-02-2025 17:00:00,23.163174,79.973061,PM2.5,18,70
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",14-02-2025 17:00:00,23.142888,79.916147,NO2,24,101
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",14-02-2025 17:00:00,23.142888,79.916147,SO2,16,17
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-02-2025 17:00:00,23.108440,77.511428,SO2,7,121
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",14-02-2025 17:00:00,23.108440,77.511428,OZONE,28,41
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",14-02-2025 17:00:00,23.838586,78.759431,PM10,10,81
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",14-02-2025 17:00:00,23.838586,78.759431,SO2,3,10
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",14-02-2025 17:00:00,23.838586,78.759431,CO,10,56
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",14-02-2025 17:00:00,11.875000,75.373200,OZONE,26,31
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",14-02-2025 17:00:00,8.8787,76.6073,PM2.5,NA,NA
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",14-02-2025 17:00:00,22.4310,75.5213,PM2.5,38,305
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",14-02-2025 17:00:00,19.0364585,72.8954371,NH3,7,17
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-02-2025 17:00:00,19.10078,72.87462,PM2.5,45,72
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-02-2025 17:00:00,19.10078,72.87462,PM10,78,111
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",14-02-2025 17:00:00,19.10078,72.87462,OZONE,7,8
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-02-2025 17:00:00,18.910000,72.820000,NH3,2,3
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",14-02-2025 17:00:00,18.910000,72.820000,OZONE,10,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",14-02-2025 17:00:00,19.04946,72.9230,PM2.5,55,310
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",14-02-2025 17:00:00,19.083694,72.920967,NO2,17,106
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",14-02-2025 17:00:00,19.065931,72.862131,NH3,9,77
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",14-02-2025 17:00:00,19.23241,72.86895,CO,7,68
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",14-02-2025 17:00:00,19.2243333,72.8658113,CO,6,14
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",14-02-2025 17:00:00,18.9767,72.8380,PM2.5,64,146
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",14-02-2025 17:00:00,18.9767,72.8380,SO2,10,71
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",14-02-2025 17:00:00,18.9767,72.8380,OZONE,2,107
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",14-02-2025 17:00:00,19.0364585,72.8954371,NO2,44,128
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",14-02-2025 17:00:00,20.719516,77.000253,SO2,9,14
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",14-02-2025 17:00:00,20.719516,77.000253,OZONE,3,80
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",14-02-2025 17:00:00,20.9402359,77.7895248,NO2,6,43
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",14-02-2025 17:00:00,20.939198,77.765701,PM2.5,31,100
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",14-02-2025 17:00:00,19.875620,75.387310,NH3,2,3
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",14-02-2025 17:00:00,19.875620,75.387310,SO2,1,20
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-02-2025 17:00:00,18.39963,76.57452,PM10,52,80
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-02-2025 17:00:00,18.39963,76.57452,CO,8,36
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",14-02-2025 17:00:00,18.39963,76.57452,OZONE,37,99
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",14-02-2025 17:00:00,18.1023399,73.4783687,PM10,73,141
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",14-02-2025 17:00:00,18.1023399,73.4783687,CO,24,43
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",14-02-2025 17:00:00,20.555712,74.529236,SO2,17,38
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",14-02-2025 17:00:00,19.0243902,73.0406721,OZONE,1,92
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",14-02-2025 17:00:00,19.786089,72.757971,PM2.5,42,83
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",14-02-2025 17:00:00,19.786089,72.757971,PM10,68,116
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",14-02-2025 17:00:00,19.962900,79.298714,NO2,25,74
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",14-02-2025 17:00:00,19.962900,79.298714,OZONE,19,33
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",14-02-2025 17:00:00,19.25292,73.142019,SO2,4,8
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",14-02-2025 17:00:00,19.192056,72.9585188,PM2.5,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",14-02-2025 17:00:00,19.192056,72.9585188,PM10,73,118
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",14-02-2025 17:00:00,16.6870449,74.2505872,OZONE,1,59
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",14-02-2025 17:00:00,20.918946,74.776388,NH3,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",14-02-2025 17:00:00,20.918946,74.776388,CO,10,88
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",14-02-2025 17:00:00,21.001264,75.565602,PM2.5,49,111
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",14-02-2025 17:00:00,19.25292,73.142019,NO2,4,10
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",14-02-2025 17:00:00,19.875620,75.387310,CO,4,36
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",14-02-2025 17:00:00,19.8389439,75.244448,PM10,54,108
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",14-02-2025 17:00:00,19.863756,75.321188,PM2.5,46,115
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",14-02-2025 17:00:00,19.0632143,72.8456324,NO2,23,114
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",14-02-2025 17:00:00,19.1653323,72.922099,SO2,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-02-2025 17:00:00,19.0863,72.8888,NH3,1,2
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.59051,73.77946,NO2,53,103
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.59051,73.77946,NH3,8,21
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.59051,73.77946,SO2,4,15
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.59051,73.77946,OZONE,1,70
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",14-02-2025 17:00:00,18.614767,73.799516,PM2.5,46,275
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",14-02-2025 17:00:00,18.614767,73.799516,CO,60,127
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.616318,73.765797,NO2,26,178
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.616318,73.765797,CO,12,106
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.616318,73.765797,OZONE,1,59
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-02-2025 17:00:00,19.10861,72.83622,CO,46,54
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-02-2025 17:00:00,18.9936162,72.8128113,PM10,102,148
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-02-2025 17:00:00,18.9936162,72.8128113,CO,3,23
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",14-02-2025 17:00:00,21.121801,79.04952,PM10,60,119
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",14-02-2025 17:00:00,21.121801,79.04952,NH3,1,13
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",14-02-2025 17:00:00,21.121801,79.04952,CO,8,73
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",14-02-2025 17:00:00,21.121801,79.04952,OZONE,1,80
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",14-02-2025 17:00:00,21.14472,79.107595,NH3,3,14
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",14-02-2025 17:00:00,19.060498,72.923356,SO2,1,10
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",14-02-2025 17:00:00,19.060498,72.923356,CO,2,102
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-02-2025 17:00:00,19.000083,72.813993,PM2.5,76,176
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-02-2025 17:00:00,19.000083,72.813993,CO,46,83
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-02-2025 17:00:00,19.047000,72.874600,PM10,92,163
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-02-2025 17:00:00,19.383200,72.820400,NH3,5,16
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",14-02-2025 17:00:00,19.383200,72.820400,CO,34,47
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",14-02-2025 17:00:00,21.152875,79.0517531,NH3,1,12
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",14-02-2025 17:00:00,21.143383,79.048912,PM10,65,167
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",14-02-2025 17:00:00,21.143383,79.048912,OZONE,2,71
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",14-02-2025 17:00:00,19.173852,77.296291,NH3,4,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-02-2025 17:00:00,20.0073285,73.7762427,NH3,1,6
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.0630,73.1209,CO,20,68
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.0630,73.1209,OZONE,2,89
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",14-02-2025 17:00:00,19.265594,76.761463,CO,22,33
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",14-02-2025 17:00:00,19.265594,76.761463,OZONE,11,31
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.63673,73.82487,PM10,47,129
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-02-2025 17:00:00,19.1750,72.9419,NH3,3,4
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",14-02-2025 17:00:00,19.137500,72.915056,PM2.5,42,80
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",14-02-2025 17:00:00,19.000084,72.856730,PM10,76,103
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",14-02-2025 17:00:00,19.000084,72.856730,CO,16,51
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",14-02-2025 17:00:00,19.060498,72.923356,PM2.5,33,159
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-02-2025 17:00:00,19.19709,72.82204,PM10,129,259
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-02-2025 17:00:00,18.96702,72.84214,NH3,7,19
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",14-02-2025 17:00:00,19.1878657,72.8304069,NO2,14,72
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",14-02-2025 17:00:00,19.1878657,72.8304069,NH3,4,6
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",14-02-2025 17:00:00,19.9591346,73.7788008,OZONE,5,84
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.1135051,73.008978,PM2.5,57,211
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.0575752,73.0151367,CO,1,83
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",14-02-2025 17:00:00,20.0073285,73.7762427,SO2,5,49
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",14-02-2025 17:00:00,20.021503,73.813844,OZONE,8,86
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",14-02-2025 17:00:00,20.48891     ,85.84768     ,NO2,53,133
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",14-02-2025 17:00:00,20.48891     ,85.84768     ,CO,40,103
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",14-02-2025 17:00:00,21.643900,85.599355,PM2.5,24,56
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",14-02-2025 17:00:00,21.643900,85.599355,NO2,1,10
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",14-02-2025 17:00:00,21.847279,85.416905,SO2,6,16
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",14-02-2025 17:00:00,21.847279,85.416905,OZONE,5,12
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",14-02-2025 17:00:00,22.265816,86.174829,NO2,12,14
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",14-02-2025 17:00:00,22.265816,86.174829,SO2,9,27
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-02-2025 17:00:00,18.573040,73.927715,PM10,89,221
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",14-02-2025 17:00:00,18.536457,73.805454,PM10,41,108
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",14-02-2025 17:00:00,18.536457,73.805454,NO2,2,6
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-02-2025 17:00:00,18.530085,73.849598,SO2,5,38
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",14-02-2025 17:00:00,18.547056,73.826908,SO2,1,12
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-02-2025 17:00:00,18.664282,73.763966,PM10,82,161
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",14-02-2025 17:00:00,17.6599188,75.9063906,SO2,11,123
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",14-02-2025 17:00:00,19.26777,72.97182,NO2,13,66
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",14-02-2025 17:00:00,19.26777,72.97182,OZONE,2,111
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",14-02-2025 17:00:00,19.222279,72.957979,PM10,69,109
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",14-02-2025 17:00:00,19.222279,72.957979,NH3,2,7
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14-02-2025 17:00:00,19.235581,73.159121,PM2.5,41,90
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",14-02-2025 17:00:00,18.605770,73.749976,OZONE,1,136
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",14-02-2025 17:00:00,18.501793,73.927532,OZONE,1,67
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-02-2025 17:00:00,18.5011743,73.8165527,PM2.5,77,387
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-02-2025 17:00:00,18.5011743,73.8165527,PM10,126,126
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",14-02-2025 17:00:00,18.5011743,73.8165527,CO,6,68
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",14-02-2025 17:00:00,18.454450,73.854155,PM10,51,136
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",14-02-2025 17:00:00,18.454450,73.854155,OZONE,1,48
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",14-02-2025 17:00:00,19.4458210,72.7988231,NO2,12,84
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",14-02-2025 17:00:00,19.4458210,72.7988231,NH3,1,9
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",14-02-2025 17:00:00,19.4458210,72.7988231,CO,14,60
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",14-02-2025 17:00:00,24.8207389,93.9423085,PM2.5,25,99
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",14-02-2025 17:00:00,25.5586,91.8985,PM2.5,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",14-02-2025 17:00:00, 16.5038,74.3623,PM2.5,52,165
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",14-02-2025 17:00:00, 16.5038,74.3623,NO2,31,136
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",14-02-2025 17:00:00,17.6336264,75.9132495,CO,10,19
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",14-02-2025 17:00:00,17.65439,75.90649,SO2,NA,NA
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",14-02-2025 17:00:00,17.65439,75.90649,OZONE,1,78
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",14-02-2025 17:00:00,20.832874,85.104082,NH3,3,6
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",14-02-2025 17:00:00,20.832874,85.104082,CO,64,104
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",14-02-2025 17:00:00,21.51161,86.89088,PM10,102,140
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",14-02-2025 17:00:00,21.51161,86.89088,CO,28,50
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",14-02-2025 17:00:00,22.1166054,85.3945546,PM2.5,13,187
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",14-02-2025 17:00:00,22.06156703,85.47409613,PM10,48,291
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",14-02-2025 17:00:00,22.06156703,85.47409613,CO,40,62
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-02-2025 17:00:00,21.8004996,83.8396977,NH3,7,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",14-02-2025 17:00:00,20.94185,86.11510,NO2,11,53
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",14-02-2025 17:00:00,22.1166054,85.3945546,CO,16,60
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.240790,85.836784,SO2,10,65
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.34652,85.81630,SO2,5,81
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",14-02-2025 17:00:00,21.869985,85.167016,PM2.5,47,82
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",14-02-2025 17:00:00,21.869985,85.167016,PM10,70,125
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",14-02-2025 17:00:00,21.869985,85.167016,NO2,44,56
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",14-02-2025 17:00:00,21.869985,85.167016,SO2,36,42
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-02-2025 17:00:00,11.9309,79.8027,OZONE,2,63
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-02-2025 17:00:00,31.620000,74.876512,PM2.5,20,95
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-02-2025 17:00:00,31.620000,74.876512,PM10,37,114
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-02-2025 17:00:00,31.620000,74.876512,NO2,15,76
